14.092,0.106, 0.000, -1.995,0.106, 1.414, -2.073,0.000, 0.022, 1.000,-0.021, 1.000, -0.022,,0.000, 1.000, 0.000,0.000, 1.000, 0.000,0.103, 1.519, 2.973,0.106, 0.000, -1.995,0.000, 0.000, 0.000,0.106, 0.000, -1.995,0.000, 0.000, 0.000,null,null,null,
14.104,0.106, 0.000, -1.995,0.106, 1.414, -2.073,0.000, 0.022, 1.000,-0.021, 1.000, -0.022,,0.000, 1.000, 0.000,0.000, 1.000, 0.000,0.090, 1.512, 2.973,0.106, 0.000, -1.995,0.000, 0.000, 0.000,0.106, 0.000, -1.995,0.000, 0.000, 0.000,null,null,null,
14.146,0.106, 0.000, -1.995,0.106, 1.414, -2.073,0.000, 0.022, 1.000,-0.021, 1.000, -0.022,,0.000, 1.000, 0.000,0.000, 1.000, 0.000,0.090, 1.512, 2.973,0.106, 0.000, -1.995,0.000, 0.000, 0.000,0.106, 0.000, -1.995,0.000, 0.000, 0.000,null,null,null,
14.179,0.106, 0.000, -1.995,0.106, 1.414, -2.073,0.000, 0.022, 1.000,-0.021, 1.000, -0.022,,0.000, 1.000, 0.000,0.000, 1.000, 0.000,0.090, 1.512, 2.973,0.106, 0.000, -1.995,0.000, 0.000, 0.000,0.106, 0.000, -1.995,0.000, 0.000, 0.000,null,null,null,
14.210,0.106, 0.000, -1.995,0.106, 1.414, -2.073,0.000, 0.022, 1.000,-0.021, 1.000, -0.022,,0.000, 1.000, 0.000,0.000, 1.000, 0.000,0.090, 1.512, 2.973,0.106, 0.000, -1.995,0.000, 0.000, 0.000,0.106, 0.000, -1.995,0.000, 0.000, 0.000,null,null,null,
14.246,0.103, 0.000, -1.940,0.053, 0.992, -2.058,-0.052, -0.027, 0.998,-0.054, 0.998, 0.024,,-0.034, 0.998, 0.048,-0.034, 0.998, 0.047,0.063, 1.488, 2.973,0.269, 0.975, -1.635,333.011, 359.804, 355.189,-0.203, 1.025, -1.670,317.536, 332.409, 23.060,null,null,null,
14.281,0.100, 0.000, -1.885,0.051, 0.992, -2.003,-0.052, -0.028, 0.998,-0.053, 0.998, 0.025,,-0.033, 0.998, 0.048,-0.033, 0.998, 0.048,0.033, 1.430, 2.973,0.266, 0.975, -1.580,332.844, 359.656, 355.412,-0.206, 1.025, -1.615,317.567, 332.380, 23.089,null,null,null,
14.312,0.096, 0.000, -1.803,0.046, 0.992, -1.921,-0.052, -0.028, 0.998,-0.053, 0.998, 0.026,,-0.033, 0.998, 0.049,-0.033, 0.998, 0.048,0.028, 1.423, 2.973,0.262, 0.974, -1.499,332.379, 359.293, 355.619,-0.210, 1.025, -1.533,317.589, 332.347, 23.125,null,null,null,
14.344,0.091, 0.000, -1.722,0.042, 0.992, -1.839,-0.053, -0.028, 0.998,-0.053, 0.998, 0.025,,-0.033, 0.998, 0.048,-0.033, 0.998, 0.048,0.028, 1.423, 2.973,0.258, 0.974, -1.417,332.089, 359.010, 355.677,-0.214, 1.025, -1.451,317.591, 332.305, 23.118,null,null,null,
14.377,0.087, 0.000, -1.640,0.038, 0.992, -1.758,-0.053, -0.028, 0.998,-0.053, 0.998, 0.025,,-0.033, 0.998, 0.048,-0.033, 0.998, 0.048,0.028, 1.423, 2.973,0.253, 0.974, -1.335,331.875, 358.867, 355.756,-0.218, 1.025, -1.369,317.594, 332.324, 23.090,null,null,null,
14.411,0.081, 0.000, -1.516,0.031, 0.992, -1.634,-0.052, -0.028, 0.998,-0.052, 0.998, 0.025,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.048,-0.003, 1.371, 2.973,0.247, 0.974, -1.212,331.565, 358.511, 355.737,-0.224, 1.025, -1.246,317.620, 332.302, 23.100,null,null,null,
14.448,0.074, 0.000, -1.392,0.025, 0.992, -1.510,-0.052, -0.028, 0.998,-0.052, 0.998, 0.025,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.048,-0.003, 1.371, 2.973,0.241, 0.974, -1.088,331.421, 358.484, 355.798,-0.231, 1.025, -1.122,317.620, 332.327, 23.105,null,null,null,
14.478,0.068, 0.000, -1.268,0.019, 0.992, -1.387,-0.051, -0.028, 0.998,-0.052, 0.998, 0.025,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.048,-0.003, 1.371, 2.973,0.234, 0.974, -0.964,331.414, 358.402, 355.812,-0.237, 1.025, -0.998,317.616, 332.403, 23.011,null,null,null,
14.510,0.062, 0.000, -1.145,0.012, 0.992, -1.263,-0.052, -0.027, 0.998,-0.052, 0.998, 0.025,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.047,-0.024, 1.337, 2.973,0.228, 0.975, -0.840,331.445, 358.329, 355.854,-0.243, 1.026, -0.874,317.605, 332.405, 23.021,null,null,null,
14.546,0.055, 0.000, -1.014,0.005, 0.992, -1.132,-0.052, -0.027, 0.998,-0.052, 0.998, 0.024,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.047,-0.024, 1.337, 2.973,0.221, 0.975, -0.709,331.427, 358.373, 355.801,-0.250, 1.026, -0.743,317.589, 332.375, 23.075,null,null,null,
14.578,0.048, 0.000, -0.882,-0.001, 0.992, -1.001,-0.053, -0.027, 0.998,-0.052, 0.998, 0.024,,-0.032, 0.998, 0.047,-0.032, 0.998, 0.047,-0.020, 1.342, 2.973,0.215, 0.975, -0.578,331.467, 358.459, 355.611,-0.257, 1.026, -0.612,317.590, 332.358, 23.091,null,null,null,
14.611,0.042, 0.000, -0.768,-0.007, 0.992, -0.887,-0.053, -0.027, 0.998,-0.052, 0.998, 0.024,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.047,-0.014, 1.341, 2.973,0.209, 0.975, -0.464,331.528, 358.684, 355.647,-0.263, 1.025, -0.498,317.599, 332.386, 23.062,null,null,null,
14.646,0.036, 0.000, -0.654,-0.013, 0.992, -0.772,-0.053, -0.027, 0.998,-0.052, 0.998, 0.025,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.048,-0.013, 1.344, 2.973,0.203, 0.975, -0.350,331.597, 358.929, 355.565,-0.269, 1.025, -0.384,317.611, 332.382, 23.043,null,null,null,
14.679,0.032, 0.000, -0.565,-0.018, 0.992, -0.683,-0.052, -0.028, 0.998,-0.053, 0.998, 0.025,,-0.033, 0.998, 0.048,-0.033, 0.998, 0.048,0.004, 1.346, 2.973,0.198, 0.975, -0.261,332.012, 358.760, 355.176,-0.273, 1.026, -0.294,317.554, 332.346, 23.076,null,null,null,
14.713,0.027, 0.000, -0.475,-0.022, 0.992, -0.594,-0.052, -0.027, 0.998,-0.053, 0.998, 0.025,,-0.033, 0.998, 0.048,-0.032, 0.998, 0.047,0.007, 1.347, 2.973,0.193, 0.975, -0.172,332.049, 358.684, 355.396,-0.278, 1.026, -0.205,317.491, 332.363, 23.088,null,null,null,
14.745,0.023, 0.000, -0.386,-0.027, 0.992, -0.504,-0.053, -0.027, 0.998,-0.052, 0.998, 0.024,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.047,0.007, 1.347, 2.973,0.188, 0.975, -0.083,331.902, 358.531, 355.385,-0.282, 1.025, -0.116,317.457, 332.391, 23.084,null,null,null,
14.780,0.019, 0.000, -0.323,-0.030, 0.992, -0.442,-0.053, -0.027, 0.998,-0.052, 0.998, 0.024,,-0.032, 0.998, 0.047,-0.032, 0.998, 0.047,-0.010, 1.433, 2.973,0.185, 0.975, -0.021,331.876, 358.545, 355.463,-0.286, 1.025, -0.053,317.464, 332.442, 22.981,null,null,null,
14.812,0.016, 0.000, -0.261,-0.033, 0.992, -0.379,-0.053, -0.027, 0.998,-0.052, 0.998, 0.024,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.047,-0.088, 1.538, 2.973,0.182, 0.974, 0.042,331.855, 358.555, 355.555,-0.289, 1.025, 0.010,317.499, 332.419, 23.024,null,null,null,
14.846,0.013, 0.000, -0.198,-0.037, 0.992, -0.317,-0.053, -0.027, 0.998,-0.052, 0.998, 0.025,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.048,-0.102, 1.549, 2.973,0.179, 0.974, 0.104,331.826, 358.475, 355.443,-0.292, 1.025, 0.072,317.539, 332.371, 23.094,null,null,null,
14.877,0.011, 0.000, -0.155,-0.039, 0.992, -0.273,-0.052, -0.028, 0.998,-0.052, 0.998, 0.025,,-0.032, 0.998, 0.048,-0.032, 0.998, 0.048,-0.035, 1.517, 2.973,0.176, 0.974, 0.148,331.851, 358.458, 355.454,-0.294, 1.025, 0.116,317.585, 332.428, 22.987,null,null,null,
14.911,0.008, 0.000, -0.111,-0.041, 0.992, -0.229,-0.052, -0.028, 0.998,-0.051, 0.998, 0.026,,-0.031, 0.998, 0.049,-0.031, 0.998, 0.049,-0.035, 1.517, 2.973,0.174, 0.974, 0.192,331.906, 358.420, 355.592,-0.296, 1.025, 0.160,317.645, 332.489, 22.901,null,null,null,
14.946,0.006, 0.000, -0.067,-0.043, 0.992, -0.185,-0.052, -0.029, 0.998,-0.051, 0.998, 0.027,,-0.031, 0.998, 0.050,-0.031, 0.998, 0.049,-0.008, 1.503, 2.973,0.172, 0.974, 0.236,331.904, 358.328, 355.669,-0.299, 1.025, 0.204,317.688, 332.513, 22.915,null,null,null,
14.978,0.004, 0.000, -0.036,-0.045, 0.992, -0.154,-0.052, -0.030, 0.998,-0.051, 0.998, 0.027,,-0.031, 0.998, 0.050,-0.031, 0.998, 0.050,-0.005, 1.540, 2.973,0.170, 0.974, 0.266,331.911, 358.121, 355.873,-0.300, 1.025, 0.234,317.667, 332.580, 22.851,null,null,null,
15.011,0.003, 0.000, -0.006,-0.047, 0.992, -0.123,-0.052, -0.030, 0.998,-0.051, 0.998, 0.027,,-0.031, 0.998, 0.050,-0.031, 0.998, 0.050,-0.024, 1.550, 2.973,0.168, 0.974, 0.297,331.951, 358.024, 355.953,-0.302, 1.025, 0.265,317.641, 332.668, 22.758,null,null,null,
15.044,0.001, 0.000, 0.025,-0.048, 0.992, -0.093,-0.051, -0.031, 0.998,-0.051, 0.998, 0.028,,-0.031, 0.998, 0.051,-0.031, 0.998, 0.051,-0.035, 1.581, 2.973,0.166, 0.974, 0.327,331.794, 357.946, 355.972,-0.303, 1.025, 0.295,317.620, 332.719, 22.746,null,null,null,
15.078,0.000, 0.000, 0.046,-0.049, 0.992, -0.071,-0.051, -0.031, 0.998,-0.050, 0.998, 0.029,,-0.030, 0.998, 0.052,-0.030, 0.998, 0.051,-0.023, 1.665, 2.973,0.165, 0.974, 0.349,331.626, 357.910, 356.084,-0.304, 1.025, 0.317,317.609, 332.714, 22.827,null,null,null,
15.112,-0.001, 0.000, 0.068,-0.050, 0.992, -0.049,-0.051, -0.029, 0.998,-0.049, 0.998, 0.026,,-0.029, 0.998, 0.049,-0.029, 0.998, 0.049,-0.016, 1.630, 2.973,0.164, 0.975, 0.370,331.579, 357.944, 356.213,-0.305, 1.025, 0.338,317.589, 332.725, 22.799,null,null,null,
15.143,-0.002, 0.000, 0.089,-0.052, 0.992, -0.027,-0.050, -0.020, 0.999,-0.043, 0.999, 0.018,,-0.023, 0.999, 0.041,-0.023, 0.999, 0.040,-0.093, 1.562, 2.973,0.163, 0.975, 0.392,331.537, 357.982, 356.181,-0.306, 1.025, 0.360,317.592, 332.774, 22.729,null,null,null,
15.177,-0.003, 0.000, 0.104,-0.052, 0.993, -0.012,-0.047, -0.010, 0.999,-0.040, 0.999, 0.008,,-0.020, 0.999, 0.031,-0.020, 0.999, 0.031,-0.162, 0.617, 2.973,0.162, 0.975, 0.407,331.471, 357.943, 356.101,-0.307, 1.025, 0.375,317.606, 332.798, 22.676,null,null,null,
15.212,-0.004, 0.000, 0.119,-0.053, 0.993, 0.005,-0.043, 0.010, 0.999,-0.035, 0.999, -0.011,,-0.015, 1.000, 0.012,-0.015, 1.000, 0.012,0.000, 0.000, 0.000,0.161, 0.975, 0.422,331.441, 357.927, 356.122,-0.308, 1.025, 0.390,317.663, 332.795, 22.625,null,null,null,
15.245,-0.004, 0.000, 0.131,-0.053, 0.996, 0.021,-0.027, 0.085, 0.996,-0.020, 0.996, -0.086,,0.000, 0.998, -0.063,0.000, 0.998, -0.063,0.000, 0.000, 0.000,0.160, 0.975, 0.433,331.549, 357.868, 356.172,-0.308, 1.026, 0.402,317.859, 333.023, 22.264,null,null,null,
15.278,-0.005, 0.000, 0.143,-0.053, 0.998, 0.035,-0.018, 0.128, 0.992,-0.012, 0.992, -0.128,,0.008, 0.994, -0.106,0.008, 0.994, -0.106,0.000, 0.000, 0.000,0.160, 0.976, 0.445,331.576, 357.610, 356.365,-0.309, 1.026, 0.414,317.928, 333.158, 22.181,null,null,null,
15.313,-0.005, 0.000, 0.155,-0.053, 1.000, 0.048,-0.007, 0.170, 0.985,-0.007, 0.985, -0.170,,0.014, 0.989, -0.148,0.014, 0.989, -0.148,0.000, 0.000, 0.000,0.159, 0.976, 0.457,331.647, 357.449, 356.579,-0.309, 1.026, 0.426,317.952, 333.442, 21.848,null,null,null,
15.344,-0.006, 0.000, 0.167,-0.053, 1.001, 0.061,0.004, 0.218, 0.976,-0.003, 0.976, -0.218,,0.018, 0.980, -0.197,0.018, 0.980, -0.197,0.000, 0.000, 0.000,0.158, 0.976, 0.468,331.741, 357.330, 357.065,-0.309, 1.026, 0.438,318.049, 333.584, 21.767,null,null,null,
15.378,-0.006, 0.000, 0.175,-0.052, 1.004, 0.070,0.015, 0.273, 0.962,0.005, 0.962, -0.273,,0.027, 0.967, -0.252,0.027, 0.967, -0.252,0.000, 0.000, 0.000,0.158, 0.977, 0.475,331.594, 357.231, 357.080,-0.309, 1.027, 0.445,318.157, 333.703, 21.680,null,null,null,
15.415,-0.007, 0.000, 0.182,-0.052, 1.006, 0.078,0.023, 0.325, 0.945,0.013, 0.946, -0.325,,0.034, 0.952, -0.305,0.034, 0.952, -0.305,0.000, 0.000, 0.000,0.158, 0.977, 0.481,331.614, 357.203, 357.055,-0.309, 1.027, 0.452,318.255, 334.035, 21.289,null,null,null,
15.448,-0.007, 0.000, 0.189,-0.051, 1.008, 0.087,0.028, 0.384, 0.923,0.014, 0.923, -0.385,,0.036, 0.930, -0.365,0.036, 0.930, -0.365,0.000, 0.000, 0.000,0.158, 0.978, 0.488,331.559, 357.291, 357.141,-0.309, 1.027, 0.458,318.329, 334.220, 20.913,null,null,null,
15.481,-0.008, 0.000, 0.196,-0.051, 1.008, 0.094,0.028, 0.384, 0.923,0.014, 0.923, -0.385,,0.036, 0.930, -0.365,0.036, 0.930, -0.365,-2.558, 1.490, 1.646,0.158, 0.978, 0.495,331.559, 357.291, 357.141,-0.309, 1.027, 0.466,318.329, 334.220, 20.913,null,null,null,
15.513,-0.008, 0.000, 0.201,-0.051, 1.011, 0.099,0.035, 0.437, 0.899,0.015, 0.899, -0.437,,0.037, 0.908, -0.418,0.036, 0.908, -0.418,-2.558, 1.490, 1.646,0.158, 0.979, 0.498,331.370, 357.502, 356.793,-0.309, 1.027, 0.469,318.575, 334.380, 20.759,null,null,null,
15.544,-0.008, 0.000, 0.204,-0.048, 1.014, 0.101,0.053, 0.503, 0.863,0.014, 0.863, -0.504,,0.036, 0.873, -0.486,0.036, 0.873, -0.486,0.000, 0.000, 0.000,0.157, 0.980, 0.498,331.333, 357.516, 356.816,-0.308, 1.028, 0.471,318.966, 334.519, 19.827,null,null,null,
15.579,-0.008, 0.000, 0.208,-0.047, 1.014, 0.104,0.065, 0.523, 0.850,0.018, 0.851, -0.525,,0.041, 0.861, -0.507,0.041, 0.861, -0.507,0.000, 0.000, 0.000,0.157, 0.980, 0.499,331.394, 357.426, 356.937,-0.306, 1.028, 0.473,319.022, 334.697, 18.576,null,null,null,
15.615,-0.008, 0.000, 0.212,-0.046, 1.014, 0.108,0.078, 0.543, 0.836,0.020, 0.837, -0.546,,0.043, 0.848, -0.529,0.043, 0.848, -0.529,0.000, 0.000, 0.000,0.156, 0.980, 0.501,331.589, 357.373, 356.989,-0.303, 1.027, 0.472,319.293, 335.243, 17.594,null,null,null,
15.646,-0.009, 0.000, 0.215,-0.045, 1.014, 0.110,0.093, 0.558, 0.824,0.020, 0.827, -0.562,,0.043, 0.837, -0.545,0.043, 0.837, -0.545,0.000, 0.000, 0.000,0.156, 0.979, 0.500,331.764, 357.267, 357.158,-0.298, 1.025, 0.466,319.514, 335.906, 16.288,null,null,null,
15.678,-0.009, 0.000, 0.218,-0.044, 1.014, 0.112,0.100, 0.568, 0.817,0.023, 0.820, -0.573,,0.046, 0.830, -0.556,0.046, 0.830, -0.556,0.000, 0.000, 0.000,0.155, 0.979, 0.500,331.937, 356.937, 357.349,-0.292, 1.021, 0.462,319.629, 336.424, 14.678,null,null,null,
15.712,-0.009, 0.000, 0.220,-0.043, 1.013, 0.114,0.103, 0.581, 0.808,0.024, 0.810, -0.585,,0.047, 0.821, -0.569,0.047, 0.821, -0.569,0.000, 0.000, 0.000,0.155, 0.978, 0.500,332.110, 356.555, 357.637,-0.285, 1.017, 0.460,320.148, 337.629, 10.212,null,null,null,
15.746,-0.009, 0.000, 0.222,-0.043, 1.013, 0.116,0.107, 0.590, 0.800,0.025, 0.803, -0.596,,0.049, 0.814, -0.579,0.049, 0.814, -0.579,0.000, 0.000, 0.000,0.154, 0.977, 0.498,332.392, 356.375, 357.651,-0.278, 1.010, 0.461,320.356, 338.824, 7.436,null,null,null,
15.778,-0.009, 0.000, 0.224,-0.042, 1.013, 0.117,0.105, 0.591, 0.800,0.026, 0.802, -0.597,,0.050, 0.813, -0.580,0.050, 0.813, -0.580,0.000, 0.000, 0.000,0.153, 0.975, 0.495,332.728, 356.036, 358.005,-0.271, 1.002, 0.470,320.819, 339.571, 4.865,null,null,null,
15.811,-0.009, 0.000, 0.226,-0.042, 1.012, 0.119,0.104, 0.587, 0.803,0.019, 0.806, -0.592,,0.043, 0.817, -0.575,0.043, 0.817, -0.576,0.000, 0.000, 0.000,0.151, 0.973, 0.491,333.024, 355.295, 358.653,-0.265, 0.992, 0.485,321.286, 340.269, 1.041,null,null,null,
15.845,-0.009, 0.000, 0.227,-0.041, 1.012, 0.123,0.116, 0.580, 0.806,0.011, 0.811, -0.585,,0.034, 0.822, -0.569,0.034, 0.821, -0.569,0.000, 0.000, 0.000,0.149, 0.970, 0.488,333.555, 354.611, 359.332,-0.259, 0.981, 0.505,322.027, 341.472, 355.733,null,null,null,
15.878,-0.009, 0.000, 0.229,-0.041, 1.012, 0.127,0.127, 0.569, 0.812,0.011, 0.818, -0.575,,0.035, 0.829, -0.559,0.035, 0.828, -0.559,0.000, 0.000, 0.000,0.147, 0.967, 0.485,334.003, 354.700, 359.629,-0.256, 0.970, 0.527,323.707, 342.435, 350.849,null,null,null,
15.913,-0.009, 0.000, 0.230,-0.041, 1.012, 0.132,0.130, 0.562, 0.817,0.012, 0.823, -0.568,,0.036, 0.833, -0.552,0.036, 0.833, -0.553,0.000, 0.000, 0.000,0.145, 0.964, 0.485,334.277, 354.590, 359.315,-0.252, 0.956, 0.554,325.969, 342.402, 345.656,null,null,null,
15.943,-0.009, 0.000, 0.231,-0.041, 1.012, 0.133,0.130, 0.562, 0.817,0.012, 0.823, -0.568,,0.036, 0.833, -0.552,0.036, 0.833, -0.553,0.000, 0.000, 0.000,0.145, 0.964, 0.486,334.277, 354.590, 359.315,-0.252, 0.956, 0.555,325.969, 342.402, 345.656,null,null,null,
15.978,-0.009, 0.000, 0.232,-0.042, 1.013, 0.139,0.139, 0.574, 0.807,0.016, 0.813, -0.582,,0.040, 0.824, -0.566,0.040, 0.823, -0.566,0.000, 0.000, 0.000,0.143, 0.961, 0.487,335.123, 354.194, 359.726,-0.248, 0.943, 0.581,327.452, 344.470, 340.989,null,null,null,
16.012,-0.010, 0.000, 0.233,-0.042, 1.017, 0.144,0.148, 0.588, 0.795,0.014, 0.803, -0.596,,0.038, 0.813, -0.581,0.038, 0.813, -0.581,0.000, 0.000, 0.000,0.140, 0.959, 0.489,335.757, 354.141, 359.988,-0.245, 0.930, 0.603,329.445, 346.668, 336.757,null,null,null,
16.043,-0.010, 0.000, 0.234,-0.041, 1.020, 0.146,0.144, 0.597, 0.789,0.019, 0.796, -0.605,,0.043, 0.807, -0.590,0.043, 0.806, -0.590,0.000, 0.000, 0.000,0.138, 0.957, 0.491,336.246, 354.363, 359.875,-0.244, 0.920, 0.622,330.333, 347.143, 331.217,null,null,null,
16.079,-0.010, 0.000, 0.234,-0.042, 1.021, 0.149,0.132, 0.606, 0.784,0.022, 0.789, -0.614,,0.046, 0.800, -0.598,0.046, 0.800, -0.598,0.000, 0.000, 0.000,0.136, 0.955, 0.493,337.035, 354.210, 359.692,-0.244, 0.914, 0.637,330.946, 346.810, 330.172,null,null,null,
16.112,-0.010, 0.000, 0.235,-0.043, 1.024, 0.153,0.120, 0.616, 0.779,0.019, 0.783, -0.622,,0.042, 0.794, -0.606,0.042, 0.794, -0.606,0.000, 0.000, 0.000,0.133, 0.954, 0.495,337.838, 354.045, 0.198,-0.245, 0.909, 0.652,331.868, 347.445, 328.078,null,null,null,
16.145,-0.010, 0.000, 0.235,-0.044, 1.027, 0.157,0.100, 0.623, 0.776,0.019, 0.779, -0.627,,0.042, 0.790, -0.611,0.042, 0.790, -0.611,0.000, 0.000, 0.000,0.131, 0.954, 0.497,338.354, 354.140, 0.148,-0.247, 0.904, 0.666,332.863, 346.588, 325.218,null,null,null,
16.178,-0.010, 0.000, 0.236,-0.046, 1.029, 0.163,0.086, 0.627, 0.774,0.020, 0.776, -0.630,,0.043, 0.788, -0.614,0.043, 0.788, -0.614,0.000, 0.000, 0.000,0.129, 0.952, 0.499,338.987, 353.863, 0.183,-0.250, 0.898, 0.681,333.719, 345.055, 324.480,null,null,null,
16.211,-0.010, 0.000, 0.236,-0.047, 1.032, 0.168,0.083, 0.634, 0.769,0.020, 0.770, -0.637,,0.043, 0.783, -0.621,0.043, 0.782, -0.621,0.000, 0.000, 0.000,0.127, 0.950, 0.501,339.556, 353.411, 0.415,-0.252, 0.895, 0.692,332.076, 345.972, 320.483,null,null,null,
16.246,-0.010, 0.000, 0.237,-0.047, 1.036, 0.175,0.079, 0.642, 0.762,0.026, 0.763, -0.646,,0.049, 0.776, -0.629,0.048, 0.775, -0.630,0.000, 0.000, 0.000,0.125, 0.949, 0.503,340.085, 353.041, 1.074,-0.253, 0.892, 0.704,333.074, 348.002, 319.303,null,null,null,
16.278,-0.010, 0.000, 0.237,-0.048, 1.040, 0.180,0.075, 0.648, 0.758,0.025, 0.758, -0.651,,0.048, 0.771, -0.635,0.048, 0.771, -0.635,0.000, 0.000, 0.000,0.124, 0.947, 0.506,340.490, 352.841, 1.291,-0.253, 0.892, 0.712,334.948, 347.873, 320.933,null,null,null,
16.310,-0.010, 0.000, 0.237,-0.047, 1.043, 0.185,0.068, 0.653, 0.754,0.021, 0.755, -0.655,,0.044, 0.768, -0.639,0.044, 0.768, -0.639,0.000, 0.000, 0.000,0.123, 0.945, 0.509,341.161, 352.667, 1.278,-0.253, 0.893, 0.720,334.814, 348.593, 320.991,null,null,null,
